s_num,s_c,s_l,e_l,s_pos,rmse
5,"[447.96420737337877, 437.3508341179363, 483.4615988633371, 343.142280969764, 304.1586187290593, nan]","[0.17495555133739824, 0.3629260351853806, 0.2858310526349752, 0.2194227318452675, 0.22871109419809588, nan]",1.6389019878172384,"[0.36, -0.21, -0.21, 0.15, 0.37, nan]",1.165203526795115
3,"[221.81324677556097, 477.300415406126, 392.5032456687161, nan, nan, nan]","[0.27575562273188065, 0.15416169074501004, 0.16762275259320164, nan, nan, nan]",2.827753725676632,"[0.3, 0.37, 0.38, nan, nan, nan]",1.1695104766415272
6,"[449.33171241330524, 262.8607721736995, 353.11466030771794, 301.81016347182214, 451.38569987727294, 309.9602486091937]","[0.2531315499056257, 0.29520323161162976, 0.24244718912008204, 0.1820841238517932, 0.37006927840732073, 0.32307240588923486]",2.2804608842991003,"[0.4, -0.09, 0.3, 0.38, -0.03, -0.2]",1.4886759033408927
5,"[434.4964111194479, 294.28731555853074, 150.78996432101374, 244.59731583869473, 241.1469079376988, nan]","[0.24120230980399485, 0.288918660232219, 0.30596606208305066, 0.27279728078320653, 0.35293056244928356, nan]",1.255415925224982,"[0.4, -0.21, 0.36, 0.4, -0.24, nan]",1.2981143628835448
4,"[452.6921957941044, 312.8912518859313, 451.00762102803907, 409.4036914917671, nan, nan]","[0.3639152335571949, 0.30403899171381, 0.3383897389154399, 0.1773965706823749, nan, nan]",2.117292234899936,"[0.01, 0.38, 0.35000000000000003, 0.4, nan, nan]",1.883402238175992
4,"[450.6969171181034, 427.0820154573008, 239.34235575161932, 250.83645385593587, nan, nan]","[0.27546600949049393, 0.20753715120401886, 0.23319765930598405, 0.19687429043482543, nan, nan]",1.9650992137372087,"[0.4, 0.4, 0.0, 0.11, nan, nan]",1.380797899420463
6,"[201.60480258976105, 445.33770664013826, 229.66439781064085, 396.94978908637637, 332.4717457381772, 412.02666288806023]","[0.24409500645995452, 0.16814801203061014, 0.2992790607991167, 0.32543809015953457, 0.24721673585494408, 0.3083319258851802]",0.4041427330396718,"[0.03, 0.32, 0.33, -0.03, -0.07, -0.1]",0.8457738629189482
6,"[366.13019959541555, 207.33470777210005, 464.8302073837668, 244.93194875805233, 360.1203606217585, 424.2216224949973]","[0.1775152629879541, 0.37442286973285466, 0.3036121395643836, 0.3417747699539371, 0.15969046563205527, 0.2112453961843139]",0.2202723669008754,"[0.39, -0.17, -0.11, 0.11, 0.1, 0.01]",0.529620595170712
5,"[439.0033364735226, 390.8053875660531, 246.6390424860196, 392.69372919615967, 358.8359535068495, nan]","[0.38547499194308554, 0.24755133139002283, 0.17678550201253018, 0.21780626595285763, 0.38342962056899926, nan]",0.0917959282760716,"[0.12, -0.08, 0.38, 0.24, 0.12, nan]",0.7207575612019443
4,"[248.97546913933255, 439.4530016605291, 345.1138505501476, 371.1204504772479, nan, nan]","[0.3944407250521748, 0.16487163770531166, 0.2732609185064755, 0.291929478914423, nan, nan]",1.9094921636545457,"[-0.35000000000000003, 0.27, 0.39, 0.38, nan, nan]",1.6025652696305763
4,"[245.96038797760843, 315.5690451118709, 387.20756064985073, 288.28346330656314, nan, nan]","[0.37718141994332877, 0.16731270558254266, 0.3026295459233769, 0.38949461756664544, nan, nan]",1.347746441202459,"[0.4, 0.39, 0.35000000000000003, -0.09, nan, nan]",1.6296659670299845
6,"[368.6640235921239, 312.507935889452, 453.36716672131666, 474.16019969402237, 338.0408231210653, 228.81542972639966]","[0.23291107329141544, 0.3211105061463846, 0.20268668961427, 0.2746167027556422, 0.18233427981964048, 0.2647758364575842]",3.21083534225913,"[0.39, 0.02, 0.4, 0.01, 0.35000000000000003, -0.08]",1.5002104253115354
4,"[285.20254267597, 382.3456496386141, 432.11589982956826, 339.7786258379822, nan, nan]","[0.25010665346272276, 0.1687597174854267, 0.20337791235157202, 0.29902208677147946, nan, nan]",0.6918947922609298,"[0.23, 0.4, 0.06, -0.04, nan, nan]",0.8262391241928639
3,"[252.21590376328058, 348.4113092320563, 164.23568366713448, nan, nan, nan]","[0.3365223705647809, 0.32064506315779884, 0.37311722070885206, nan, nan, nan]",0.2066493160556526,"[0.4, 0.37, 0.4, nan, nan, nan]",1.5247262678811508
4,"[378.49564647253106, 227.7615424414693, 261.1274888223844, 410.7911956310532, nan, nan]","[0.39286052083965306, 0.16172859777242457, 0.18733804095414072, 0.1522758005761631, nan, nan]",0.3197240724183969,"[-0.14, 0.07, 0.05, 0.37, nan, nan]",0.452044629561721
6,"[467.3541135101235, 264.43357256519823, 162.60143477428957, 404.9420797424716, 468.78700260104176, 455.85626829309933]","[0.3147486602406694, 0.16419858326403544, 0.16615012271057933, 0.3282760881993706, 0.24428033845810826, 0.3121710517991424]",2.507439867694845,"[0.06, 0.2, 0.4, 0.38, 0.39, 0.06]",1.822593478190769
5,"[425.4494419597018, 223.8650126406165, 192.44716932312267, 203.80610039049427, 304.7321467340373, nan]","[0.155263570410406, 0.366543067120053, 0.25178572665637877, 0.1757223726701444, 0.3132810927003505, nan]",0.9546396190740748,"[0.36, -0.1, -0.07, 0.35000000000000003, -0.05, nan]",0.5995344296892056
3,"[393.99558750605746, 368.33683677510857, 357.959803167432, nan, nan, nan]","[0.1624398965330456, 0.237310057925692, 0.3547157617480122, nan, nan, nan]",1.408435427806343,"[0.4, 0.34, -0.16, nan, nan, nan]",0.9063380169936875
3,"[200.6754357132401, 474.97116110382365, 468.6210026381464, nan, nan, nan]","[0.2660803618859223, 0.23330686241073315, 0.1588945004242487, nan, nan, nan]",2.609047690168284,"[0.15, 0.39, 0.39, nan, nan, nan]",1.2930713884466352
2,"[367.82249861816103, 450.2548998162618, nan, nan, nan, nan]","[0.23308196406542742, 0.23874754952277863, nan, nan, nan, nan]",0.5266650375026927,"[0.19, 0.4, nan, nan, nan, nan]",1.038037529733259
4,"[473.2732285431545, 293.1433447319074, 197.90728507633207, 299.458071890477, nan, nan]","[0.16648133124616443, 0.2572808669204779, 0.35755202601584024, 0.19400043426385424, nan, nan]",3.2097132368055403,"[0.36, 0.38, 0.4, 0.38, nan, nan]",1.6826610989699549
4,"[177.90353383240893, 306.2118035693349, 168.08771606305228, 390.19895453182323, nan, nan]","[0.23163825437275512, 0.22659744560676284, 0.24732043532345077, 0.2288272797268291, nan, nan]",2.5248960428338494,"[0.38, 0.4, 0.39, 0.4, nan, nan]",1.4285976726994485
5,"[257.12992235881165, 288.98432776887, 268.74043489534665, 370.1545990233118, 166.31641276043936, nan]","[0.33789585918202897, 0.2257978376151879, 0.3020778745197342, 0.19247159178433973, 0.2350791505530605, nan]",0.3536964660296826,"[0.04, 0.35000000000000003, -0.08, 0.3, -0.01, nan]",0.7915676422979515
3,"[380.34738353455595, 261.69518823881253, 185.07725611406104, nan, nan, nan]","[0.2734122175864772, 0.2354488895757803, 0.2796574120587847, nan, nan, nan]",1.4001536310960794,"[0.4, 0.4, 0.4, nan, nan, nan]",1.4728183293331074
4,"[450.4434600350526, 489.8364075434873, 476.48296131168706, 436.1400627763591, nan, nan]","[0.2951136832556108, 0.30270676400447605, 0.2888084384583872, 0.3242513837461526, nan, nan]",0.0712939204133766,"[0.2, -0.06, 0.38, -0.01, nan, nan]",1.4213487043639188
5,"[169.4468123297768, 303.1195578784094, 198.59511398585084, 339.33079118381346, 358.26151137992065, nan]","[0.35589238826394715, 0.25918624118035816, 0.15708582091504336, 0.15818390830691217, 0.23516590115558458, nan]",0.438544697481531,"[-0.05, -0.03, 0.29, 0.37, 0.01, nan]",0.4951657024811119
5,"[466.2871240351059, 387.0569433277423, 182.93628158911454, 421.73053090764193, 283.27413096771704, nan]","[0.2188073194593537, 0.39176750622160694, 0.177535546757984, 0.24354476918191104, 0.22816189321279756, nan]",2.270276496900847,"[0.4, 0.04, 0.4, 0.05, 0.37, nan]",1.2533308886232848
4,"[410.4161846824761, 169.31357750123232, 450.53464395647376, 424.1323580684633, nan, nan]","[0.2413709201638505, 0.3065910772075662, 0.28367196643276804, 0.37235859790907777, nan, nan]",0.8676923375055534,"[0.36, -0.24, 0.35000000000000003, -0.27, nan, nan]",1.334686594438368
3,"[179.73899816044437, 461.8152880469972, 202.7804230504566, nan, nan, nan]","[0.3006980180878114, 0.1776402820485457, 0.24558831465271572, nan, nan, nan]",0.2598425541435278,"[-0.03, 0.38, -0.01, nan, nan, nan]",0.5652872764568841
5,"[400.9023763691372, 400.0595513434416, 488.2480933544026, 281.59718090850083, 317.05554972793533, nan]","[0.15287150759723667, 0.18751475869767895, 0.306728052680855, 0.26857936700876406, 0.20976988487480822, nan]",0.4180525292404113,"[0.37, 0.08, 0.04, -0.08, 0.08, nan]",0.583585616767051
6,"[378.3952454703417, 453.8714814755793, 156.47118016014022, 178.1124030536202, 164.42495362388365, 157.86575733213806]","[0.18181098708355964, 0.24909276665563454, 0.29601540597392595, 0.39478180855519346, 0.3316800842677901, 0.325240340553286]",0.6986868528331058,"[0.24, 0.37, -0.13, 0.06, -0.18, -0.23]",1.0170987277478238
4,"[470.268281263956, 175.56366888445615, 275.33094181700005, 188.9936723988006, nan, nan]","[0.2637476017638961, 0.22110011296306525, 0.38015856738200865, 0.18056613777751906, nan, nan]",0.8909843197279765,"[0.4, 0.05, -0.06, 0.39, nan, nan]",0.965520404579384
4,"[478.50578828264617, 257.58234762828056, 463.4705228444768, 204.4755909505139, nan, nan]","[0.18508971888964212, 0.35069301432247746, 0.2957930083201865, 0.29122736160660423, nan, nan]",1.6798972226069198,"[0.39, -0.15, 0.35000000000000003, -0.11, nan, nan]",1.3472386584626868
3,"[481.99986574350163, 299.3945912551419, 250.7762983383813, nan, nan, nan]","[0.3540079315684216, 0.15035654586235475, 0.21009877228378643, nan, nan, nan]",0.0430855201286684,"[0.1, 0.24, 0.38, nan, nan, nan]",0.5485522314359261
4,"[306.582776878985, 330.71970150725025, 323.0393157613204, 176.6235004376138, nan, nan]","[0.22260804793939776, 0.20841408006453999, 0.2221107852276107, 0.3822426963430067, nan, nan]",2.14291625200452,"[0.37, 0.4, 0.37, -0.3, nan, nan]",1.235907233678432
2,"[361.9969440449224, 346.55794463005054, nan, nan, nan, nan]","[0.21636780754487114, 0.15328894560175965, nan, nan, nan, nan]",1.2708938115967272,"[0.36, 0.38, nan, nan, nan, nan]",0.7927436240449005
3,"[458.21667014276557, 248.8237229634123, 426.17352393552966, nan, nan, nan]","[0.26545915421537875, 0.284508917234419, 0.16839802395071202, nan, nan, nan]",2.428424826058444,"[0.4, 0.33, 0.36, nan, nan, nan]",1.5598729683399837
5,"[344.14886121974143, 491.1865274101411, 438.66333560119614, 217.21916570208174, 181.9984395333343, nan]","[0.38529442200600744, 0.3648653769630847, 0.29158029328992663, 0.3648596905688032, 0.22534893106039217, nan]",0.754580031081068,"[0.02, -0.04, 0.39, 0.35000000000000003, 0.38, nan]",1.4673942313946438
5,"[374.73152387166937, 204.645598235967, 416.3932803807106, 446.29438217691774, 153.3021183144377, nan]","[0.32147546999100574, 0.24989980903109785, 0.20662339220389067, 0.15288782112495725, 0.29995532702180083, nan]",4.266275234537536,"[0.4, 0.35000000000000003, 0.4, 0.4, -0.02, nan]",1.9318347832790883
5,"[204.08878075983984, 417.29351879535517, 288.56477623207763, 304.45634233321846, 470.3724321393995, nan]","[0.23197753770129917, 0.3429232743341466, 0.18738169671299287, 0.32569691905099984, 0.2629705025445932, nan]",1.8573058234337148,"[0.35000000000000003, -0.15, 0.38, 0.05, 0.37, nan]",1.6745152875444624
4,"[369.7556902678269, 409.41755101622425, 354.86874009442204, 481.67262420960213, nan, nan]","[0.2999570249786475, 0.2425193371320022, 0.2346759861446997, 0.3570481985658279, nan, nan]",1.866591262318591,"[0.29, 0.4, 0.37, -0.28, nan, nan]",1.6959988753161075
4,"[466.29485829885033, 300.61571992040535, 246.20432188617903, 150.7009139108537, nan, nan]","[0.24297366008887028, 0.1910630812080748, 0.35458704987028244, 0.35979450230004273, nan, nan]",2.0635964755900797,"[0.35000000000000003, 0.4, 0.39, 0.34, nan, nan]",1.837236916894392
6,"[424.19978633301844, 230.28687898541955, 400.3810346614062, 288.33227546997057, 282.92539375420426, 438.11047638908553]","[0.3595096451285008, 0.3074706714718334, 0.31541986609084716, 0.17818260338553435, 0.19447303169918334, 0.3611979061933421]",0.3179895071866467,"[0.06, 0.05, -0.06, 0.29, 0.37, 0.09]",0.7553248142983032
4,"[321.6097479967568, 271.11647969128467, 227.85889977904822, 459.46412144829594, nan, nan]","[0.24579060895658558, 0.38925737766512347, 0.35095901162673293, 0.2964668144236355, nan, nan]",0.8004216233744743,"[0.37, -0.01, -0.18, 0.39, nan, nan]",1.2807248845532937
6,"[164.04114901434727, 293.3121692561673, 238.1303421063575, 482.34219875638945, 491.682703693026, 459.0861078670971]","[0.21797605614542145, 0.2833547134408988, 0.17389922926199583, 0.2427331941689169, 0.19517624219654486, 0.18693611893699724]",1.9035751647348051,"[0.0, 0.01, 0.01, 0.0, 0.35000000000000003, 0.34]",1.0608836880828063
2,"[330.8366382640554, 343.68384268477206, nan, nan, nan, nan]","[0.3358978601267997, 0.3305898947388407, nan, nan, nan, nan]",0.0181904242503383,"[0.4, 0.38, nan, nan, nan, nan]",1.330359076785777
4,"[293.640459504665, 409.85796233353636, 380.0161950491136, 319.36738201795686, nan, nan]","[0.19395431296726778, 0.25949823236253156, 0.22570142707525676, 0.22034088572044938, nan, nan]",2.8668205622181064,"[0.12, 0.4, 0.38, 0.38, nan, nan]",1.707145385186066
6,"[156.47202476066425, 456.9806622838195, 400.4386570351198, 490.82259021441985, 238.86186098613632, 289.7585752571739]","[0.2521726181695384, 0.16354086767136758, 0.3331990851607079, 0.33543344630756666, 0.2928624803802388, 0.3752231811640475]",1.928954622226232,"[0.28, 0.37, -0.29, 0.38, 0.02, -0.28]",1.627751701967249
4,"[345.900688540262, 222.71898930242082, 290.9917937421295, 230.41280558484272, nan, nan]","[0.39787326848496113, 0.3607089220380941, 0.15227408988384844, 0.30445513041619343, nan, nan]",1.2189978434582327,"[0.36, 0.39, 0.4, 0.3, nan, nan]",1.9388289224106947
4,"[395.4013926545077, 369.99954105068224, 271.580466959047, 449.4821643980978, nan, nan]","[0.3776384401350387, 0.24555478993964278, 0.34965544721249353, 0.2972479800567943, nan, nan]",0.4772410349524747,"[0.11, 0.35000000000000003, 0.08, 0.33, nan, nan]",1.3306097073973606
4,"[336.9788995740381, 422.1812901810669, 469.04984983594346, 444.95862546748907, nan, nan]","[0.3674261646325425, 0.296766263998635, 0.2281812497704921, 0.15197287573653326, nan, nan]",2.742538782167641,"[-0.29, 0.24, 0.37, 0.38, nan, nan]",1.69963445265381
5,"[173.47215260069112, 240.88514705904257, 469.92847201296365, 374.3538944357156, 491.71457715590134, nan]","[0.1590615961686157, 0.18233539852606004, 0.28228836446703964, 0.3981172618965419, 0.2016056817333242, nan]",4.122499176096816,"[0.34, 0.4, 0.4, -0.34, 0.4, nan]",1.8800193003463497
3,"[472.7695767484564, 435.1035101913994, 279.1216324544522, nan, nan, nan]","[0.2901883389133234, 0.16738749063335456, 0.378868350122152, nan, nan, nan]",2.542502717524057,"[0.39, 0.4, 0.38, nan, nan, nan]",1.8668606903396223
5,"[327.50998647654257, 222.78421521028397, 377.49474082658753, 290.755663308266, 442.8041912379881, nan]","[0.18559962081927486, 0.24641558893673435, 0.2494521047706172, 0.3098772694615455, 0.20812897001731215, nan]",3.6138628715745447,"[0.34, 0.37, 0.39, -0.05, 0.38, nan]",1.7787817795206682
5,"[265.0399759766443, 267.5755748219257, 362.45759943743406, 394.0148892858948, 307.63757683547135, nan]","[0.16172307649213438, 0.27742570897327834, 0.26287313327643114, 0.24031646701302067, 0.36731212832025223, nan]",2.859064070503337,"[0.38, 0.35000000000000003, 0.37, 0.36, -0.21, nan]",1.803365610322868
4,"[231.06263168433156, 221.78287579476216, 319.0233836153573, 487.03183259128065, nan, nan]","[0.24141318134079157, 0.1671130962350606, 0.24206146684612764, 0.1853780597059641, nan, nan]",2.803861585804333,"[0.39, 0.4, 0.18, 0.38, nan, nan]",1.4124515311842905
6,"[331.34570007931427, 208.97333863447108, 296.80945153182086, 227.2393230785363, 333.55083866121095, 298.21434930451164]","[0.17111020845486732, 0.31341878072146145, 0.2805072901420418, 0.21693914166113995, 0.18244583189036032, 0.15395189424190678]",2.5058867309866306,"[0.39, -0.05, -0.2, 0.12, 0.3, 0.37]",1.1091898482873994
5,"[446.1908112794081, 368.9463769036481, 365.2856634695278, 281.10141990464444, 257.1125913468171, nan]","[0.1754953009398175, 0.19330550735340477, 0.2265984971122339, 0.3939181638471456, 0.2512490578651084, nan]",2.3336338840019444,"[0.35000000000000003, 0.4, 0.2, -0.26, -0.09, nan]",1.2539164298460928
2,"[436.3781355066131, 191.87344011153218, nan, nan, nan, nan]","[0.15758030321037272, 0.1728558744353913, nan, nan, nan, nan]",0.6860314845249016,"[0.4, 0.15, nan, nan, nan, nan]",0.5233202516702201
6,"[204.3193284365039, 273.6275996046347, 212.04914804446022, 175.5461500858404, 438.75891576991586, 327.0084907600458]","[0.25551622467648716, 0.1739743560417694, 0.32187844059195564, 0.36041740801219385, 0.21036255404173979, 0.15920562463762292]",1.6915886414593262,"[-0.01, 0.25, 0.06, -0.21, 0.28, 0.38]",1.067237819448661
6,"[407.6557987671073, 413.18055392091594, 392.4884982598494, 189.38309798224788, 323.5729691338846, 326.9979717055305]","[0.1659904354912832, 0.36975216995041393, 0.2842399952402595, 0.31104818675406326, 0.20659460493691234, 0.2871217596873051]",1.5945329160024635,"[0.39, -0.1, 0.03, -0.23, 0.39, -0.11]",0.8078287260469699
4,"[499.42018753782463, 499.8482355150654, 259.200249731531, 436.7614436826704, nan, nan]","[0.3253859105371345, 0.2051264644878577, 0.18026780339033255, 0.3515388287518244, nan, nan]",2.91580737516592,"[0.35000000000000003, 0.4, 0.4, 0.03, nan, nan]",1.8326678661343183
5,"[220.25840447384894, 261.86226979061337, 494.42224478346094, 153.3830655975148, 174.6470206539501, nan]","[0.16438500970649667, 0.31855209428415043, 0.16785854185664212, 0.387270034437579, 0.22495097396636596, nan]",1.786046633288596,"[0.33, -0.24, 0.37, 0.09, 0.29, nan]",0.9161955412269804
6,"[434.1915149933377, 376.2555338310667, 325.07701008905644, 346.3437386688094, 287.75680407058593, 369.9294134681604]","[0.3502232947030468, 0.17031110605725194, 0.3617867555001443, 0.24874265040372193, 0.19691796361815103, 0.17733314265879632]",2.532875025122566,"[0.05, 0.39, -0.18, -0.07, 0.26, 0.39]",1.068598410512541
5,"[243.60771815532206, 433.114777090126, 316.6685838107088, 344.1776123866989, 419.88649786269144, nan]","[0.1696468506042698, 0.3265106820209659, 0.2546257256213745, 0.20102821542338123, 0.28424493717862853, nan]",2.225631093639607,"[0.4, 0.09, 0.39, 0.06, 0.4, nan]",1.503423353518892
2,"[430.20479377303246, 295.4176836245486, nan, nan, nan, nan]","[0.20129764080016516, 0.3541819834095231, nan, nan, nan, nan]",0.4681339267179296,"[0.4, 0.28, nan, nan, nan, nan]",1.0876746665527182
6,"[459.23776224373944, 280.9208682194835, 177.27572980115764, 276.4057016569987, 496.1862100927209, 471.63002964399993]","[0.30896807118408676, 0.22187249527871408, 0.20133153907490453, 0.39617084062438335, 0.3405509781777061, 0.34842484521338696]",0.9332227848011844,"[0.31, 0.37, 0.38, -0.09, 0.08, -0.07]",1.3835712331310803
